,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,filename,patch_no,inval_pixels
290,290,290,290,290.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,55.0,0.0
291,291,291,291,291.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,56.0,0.0
292,292,292,292,292.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,57.0,0.0
293,293,293,293,293.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,58.0,0.0
294,294,294,294,294.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,59.0,0.0
295,295,295,295,295.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,60.0,0.0
296,296,296,296,296.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,61.0,0.0
297,297,297,297,297.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,62.0,0.0
298,298,298,298,298.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,63.0,0.0
299,299,299,299,299.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,64.0,0.0
300,300,300,300,300.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,65.0,0.0
301,301,301,301,301.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,66.0,0.0
302,302,302,302,302.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,67.0,0.0
303,303,303,303,303.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,68.0,0.0
304,304,304,304,304.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,69.0,0.0
305,305,305,305,305.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,70.0,0.0
306,306,306,306,306.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,71.0,0.0
307,307,307,307,307.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,72.0,0.0
308,308,308,308,308.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,73.0,0.0
309,309,309,309,309.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,74.0,0.0
310,310,310,310,310.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,75.0,0.0
311,311,311,311,311.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,76.0,0.0
312,312,312,312,312.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,77.0,0.0
313,313,313,313,313.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,78.0,0.0
314,314,314,314,314.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,79.0,0.0
315,315,315,315,315.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,80.0,0.0
316,316,316,316,316.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,81.0,0.0
317,317,317,317,317.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,82.0,0.0
318,318,318,318,318.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,83.0,0.0
319,319,319,319,319.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,84.0,0.0
320,320,320,320,320.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,85.0,0.0
321,321,321,321,321.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,86.0,0.0
322,322,322,322,322.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,87.0,0.0
323,323,323,323,323.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,88.0,0.0
324,324,324,324,324.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,89.0,0.0
325,325,325,325,325.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,90.0,0.0
326,326,326,326,326.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,91.0,0.0
327,327,327,327,327.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,92.0,0.0
328,328,328,328,328.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,93.0,0.0
329,329,329,329,329.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,94.0,0.0
330,330,330,330,330.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,95.0,0.0
331,331,331,331,331.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,96.0,0.0
332,332,332,332,332.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,97.0,0.0
333,333,333,333,333.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,98.0,0.0
334,334,334,334,334.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,99.0,0.0
335,335,335,335,335.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,100.0,0.0
336,336,336,336,336.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,101.0,0.0
337,337,337,337,337.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,102.0,0.0
338,338,338,338,338.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,103.0,0.0
339,339,339,339,339.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,104.0,0.0
340,340,340,340,340.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,105.0,0.0
341,341,341,341,341.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,106.0,0.0
342,342,342,342,342.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,107.0,0.0
343,343,343,343,343.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,108.0,0.0
344,344,344,344,344.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,109.0,0.0
345,345,345,345,345.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,110.0,0.0
346,346,346,346,346.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,111.0,0.0
347,347,347,347,347.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,112.0,0.0
348,348,348,348,348.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,113.0,0.0
349,349,349,349,349.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,114.0,0.0
350,350,350,350,350.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,115.0,0.0
351,351,351,351,351.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,116.0,0.0
352,352,352,352,352.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,117.0,0.0
353,353,353,353,353.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,118.0,0.0
354,354,354,354,354.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,119.0,0.0
355,355,355,355,355.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,120.0,0.0
356,356,356,356,356.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,121.0,0.0
357,357,357,357,357.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,122.0,0.0
358,358,358,358,358.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,123.0,0.0
359,359,359,359,359.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,124.0,0.0
360,360,360,360,360.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,125.0,0.0
361,361,361,361,361.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,126.0,0.0
362,362,362,362,362.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,127.0,0.0
363,363,363,363,363.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,128.0,0.0
364,364,364,364,364.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,129.0,0.0
365,365,365,365,365.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,130.0,0.0
366,366,366,366,366.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,131.0,0.0
367,367,367,367,367.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,132.0,0.0
368,368,368,368,368.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,133.0,0.0
369,369,369,369,369.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,134.0,0.0
370,370,370,370,370.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,135.0,0.0
371,371,371,371,371.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,136.0,0.0
372,372,372,372,372.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,137.0,0.0
373,373,373,373,373.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,138.0,0.0
374,374,374,374,374.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,139.0,0.0
375,375,375,375,375.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,140.0,0.0
376,376,376,376,376.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,141.0,0.0
377,377,377,377,377.0,MOD021KM.A2002280.0535.061.2017182182157.hdf,142.0,0.0
378,378,378,378,378.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,0.0,0.0
379,379,379,379,379.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,1.0,0.0
380,380,380,380,380.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,2.0,0.0
381,381,381,381,381.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,3.0,0.0
382,382,382,382,382.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,4.0,0.0
383,383,383,383,383.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,5.0,0.0
384,384,384,384,384.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,6.0,0.0
385,385,385,385,385.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,7.0,0.0
386,386,386,386,386.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,8.0,0.0
387,387,387,387,387.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,9.0,0.0
388,388,388,388,388.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,10.0,0.0
389,389,389,389,389.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,11.0,0.0
390,390,390,390,390.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,12.0,0.0
391,391,391,391,391.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,13.0,0.0
392,392,392,392,392.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,14.0,0.0
393,393,393,393,393.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,15.0,0.0
394,394,394,394,394.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,16.0,0.0
395,395,395,395,395.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,17.0,0.0
396,396,396,396,396.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,18.0,0.0
397,397,397,397,397.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,19.0,0.0
398,398,398,398,398.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,20.0,0.0
399,399,399,399,399.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,21.0,0.0
400,400,400,400,400.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,22.0,0.0
401,401,401,401,401.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,23.0,0.0
402,402,402,402,402.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,24.0,0.0
403,403,403,403,403.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,25.0,0.0
404,404,404,404,404.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,26.0,0.0
405,405,405,405,405.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,27.0,0.0
406,406,406,406,406.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,28.0,0.0
407,407,407,407,407.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,29.0,0.0
408,408,408,408,408.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,30.0,0.0
409,409,409,409,409.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,31.0,0.0
410,410,410,410,410.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,32.0,0.0
411,411,411,411,411.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,33.0,0.0
412,412,412,412,412.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,34.0,0.0
413,413,413,413,413.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,35.0,0.0
414,414,414,414,414.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,36.0,0.0
415,415,415,415,415.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,37.0,0.0
416,416,416,416,416.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,38.0,0.0
417,417,417,417,417.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,39.0,0.0
418,418,418,418,418.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,40.0,0.0
419,419,419,419,419.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,41.0,0.0
420,420,420,420,420.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,42.0,0.0
421,421,421,421,421.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,43.0,0.0
422,422,422,422,422.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,44.0,0.0
423,423,423,423,423.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,45.0,0.0
424,424,424,424,424.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,46.0,0.0
425,425,425,425,425.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,47.0,0.0
426,426,426,426,426.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,48.0,0.0
427,427,427,427,427.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,49.0,0.0
428,428,428,428,428.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,50.0,0.0
429,429,429,429,429.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,51.0,0.0
430,430,430,430,430.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,52.0,0.0
431,431,431,431,431.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,53.0,0.0
432,432,432,432,432.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,54.0,0.0
433,433,433,433,433.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,55.0,0.0
434,434,434,434,434.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,56.0,0.0
435,435,435,435,435.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,57.0,0.0
436,436,436,436,436.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,58.0,0.0
437,437,437,437,437.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,59.0,0.0
438,438,438,438,438.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,60.0,0.0
439,439,439,439,439.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,61.0,0.0
440,440,440,440,440.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,62.0,0.0
441,441,441,441,441.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,63.0,0.0
442,442,442,442,442.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,64.0,0.0
443,443,443,443,443.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,65.0,60.0
444,444,444,444,444.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,66.0,40.0
445,445,445,445,445.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,67.0,0.0
446,446,446,446,446.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,68.0,28.0
447,447,447,447,447.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,69.0,100.0
448,448,448,448,448.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,70.0,40.0
449,449,449,449,449.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,71.0,40.0
450,450,450,450,450.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,72.0,60.0
451,451,451,451,451.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,73.0,72.0
452,452,452,452,452.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,74.0,100.0
453,453,453,453,453.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,75.0,60.0
454,454,454,454,454.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,76.0,60.0
455,455,455,455,455.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,77.0,120.0
456,456,456,456,456.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,78.0,40.0
457,457,457,457,457.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,79.0,80.0
458,458,458,458,458.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,80.0,100.0
459,459,459,459,459.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,81.0,116.0
460,460,460,460,460.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,82.0,40.0
461,461,461,461,461.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,83.0,80.0
462,462,462,462,462.0,MOD021KM.A2001196.1620.061.2017174184915.hdf,84.0,40.0
463,463,463,463,463.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,0.0,0.0
464,464,464,464,464.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,1.0,0.0
465,465,465,465,465.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,2.0,0.0
466,466,466,466,466.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,3.0,0.0
467,467,467,467,467.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,4.0,0.0
468,468,468,468,468.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,5.0,0.0
469,469,469,469,469.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,6.0,0.0
470,470,470,470,470.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,7.0,0.0
471,471,471,471,471.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,8.0,0.0
472,472,472,472,472.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,9.0,0.0
473,473,473,473,473.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,10.0,0.0
474,474,474,474,474.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,11.0,0.0
475,475,475,475,475.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,12.0,0.0
476,476,476,476,476.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,13.0,0.0
477,477,477,477,477.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,14.0,0.0
478,478,478,478,478.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,15.0,0.0
479,479,479,479,479.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,16.0,0.0
480,480,480,480,480.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,17.0,0.0
481,481,481,481,481.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,18.0,0.0
482,482,482,482,482.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,19.0,0.0
483,483,483,483,483.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,20.0,0.0
484,484,484,484,484.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,21.0,0.0
485,485,485,485,485.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,22.0,0.0
486,486,486,486,486.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,23.0,0.0
487,487,487,487,487.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,24.0,0.0
488,488,488,488,488.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,25.0,0.0
489,489,489,489,489.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,26.0,0.0
490,490,490,490,490.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,27.0,0.0
491,491,491,491,491.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,28.0,0.0
492,492,492,492,492.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,29.0,0.0
493,493,493,493,493.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,30.0,0.0
494,494,494,494,494.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,31.0,0.0
495,495,495,495,495.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,32.0,0.0
496,496,496,496,496.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,33.0,0.0
497,497,497,497,497.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,34.0,0.0
498,498,498,498,498.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,35.0,0.0
499,499,499,499,499.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,36.0,0.0
500,500,500,500,500.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,37.0,0.0
501,501,501,501,501.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,38.0,0.0
502,502,502,502,502.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,39.0,0.0
503,503,503,503,503.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,40.0,0.0
504,504,504,504,504.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,41.0,0.0
505,505,505,505,505.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,42.0,0.0
506,506,506,506,506.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,43.0,0.0
507,507,507,507,507.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,44.0,0.0
508,508,508,508,508.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,45.0,0.0
509,509,509,509,509.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,46.0,0.0
510,510,510,510,510.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,47.0,12.0
511,511,511,511,511.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,48.0,20.0
512,512,512,512,512.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,49.0,72.0
513,513,513,513,513.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,50.0,60.0
514,514,514,514,514.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,51.0,20.0
515,515,515,515,515.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,52.0,80.0
516,516,516,516,516.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,53.0,80.0
517,517,517,517,517.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,54.0,72.0
518,518,518,518,518.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,55.0,40.0
519,519,519,519,519.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,56.0,80.0
520,520,520,520,520.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,57.0,88.0
521,521,521,521,521.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,58.0,40.0
522,522,522,522,522.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,59.0,68.0
523,523,523,523,523.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,60.0,120.0
524,524,524,524,524.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,61.0,104.0
525,525,525,525,525.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,62.0,80.0
526,526,526,526,526.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,63.0,60.0
527,527,527,527,527.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,64.0,72.0
528,528,528,528,528.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,65.0,120.0
529,529,529,529,529.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,66.0,60.0
530,530,530,530,530.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,67.0,120.0
531,531,531,531,531.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,68.0,80.0
532,532,532,532,532.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,69.0,20.0
533,533,533,533,533.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,70.0,80.0
534,534,534,534,534.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,71.0,96.0
535,535,535,535,535.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,72.0,20.0
536,536,536,536,536.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,73.0,120.0
537,537,537,537,537.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,74.0,116.0
538,538,538,538,538.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,75.0,80.0
539,539,539,539,539.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,76.0,100.0
540,540,540,540,540.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,77.0,80.0
541,541,541,541,541.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,78.0,0.0
542,542,542,542,542.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,79.0,80.0
543,543,543,543,543.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,80.0,60.0
544,544,544,544,544.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,81.0,128.0
545,545,545,545,545.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,82.0,120.0
546,546,546,546,546.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,83.0,0.0
547,547,547,547,547.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,84.0,20.0
548,548,548,548,548.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,85.0,120.0
549,549,549,549,549.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,86.0,60.0
550,550,550,550,550.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,87.0,120.0
551,551,551,551,551.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,88.0,20.0
552,552,552,552,552.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,89.0,80.0
553,553,553,553,553.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,90.0,100.0
554,554,554,554,554.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,91.0,72.0
555,555,555,555,555.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,92.0,80.0
556,556,556,556,556.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,93.0,40.0
557,557,557,557,557.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,94.0,120.0
558,558,558,558,558.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,95.0,60.0
559,559,559,559,559.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,96.0,0.0
560,560,560,560,560.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,97.0,80.0
561,561,561,561,561.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,98.0,60.0
562,562,562,562,562.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,99.0,80.0
563,563,563,563,563.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,100.0,112.0
564,564,564,564,564.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,101.0,90.0
565,565,565,565,565.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,102.0,92.0
566,566,566,566,566.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,103.0,20.0
567,567,567,567,567.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,104.0,60.0
568,568,568,568,568.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,105.0,20.0
569,569,569,569,569.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,106.0,80.0
570,570,570,570,570.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,107.0,20.0
571,571,571,571,571.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,108.0,0.0
572,572,572,572,572.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,109.0,40.0
573,573,573,573,573.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,110.0,28.0
574,574,574,574,574.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,111.0,0.0
575,575,575,575,575.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,112.0,8.0
576,576,576,576,576.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,113.0,120.0
577,577,577,577,577.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,114.0,20.0
578,578,578,578,578.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,115.0,20.0
579,579,579,579,579.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,116.0,36.0
580,580,580,580,580.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,117.0,16.0
581,581,581,581,581.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,118.0,20.0
582,582,582,582,582.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,119.0,20.0
583,583,583,583,583.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,120.0,20.0
584,584,584,584,584.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,121.0,120.0
585,585,585,585,585.0,MOD021KM.A2005065.1245.061.2017181001443.hdf,122.0,104.0
