filename,patch_no,inval_pixels,fraction_invalid
MOD021KM.A2009202.0440.061.2017303184604.hdf,58,22,0.00022357041960102843
MOD021KM.A2014298.0445.061.2017314195232.hdf,6,3,3.048687540014024e-05
MOD021KM.A2004209.1245.061.2017201234116.hdf,44,20,0.00020324583600093494
MOD021KM.A2006262.0900.061.2017196030015.hdf,0,1664,0.016910053555277787
MOD021KM.A2014298.1245.061.2017314194528.hdf,42,1,1.0162291800046747e-05
MOD021KM.A2015183.2020.061.2017321045703.hdf,33,1,1.0162291800046747e-05
MOD021KM.A2011062.2010.061.2017321060741.hdf,2,40,0.0004064916720018699
MOD021KM.A2014358.1620.061.2017317050301.hdf,13,4,4.064916720018699e-05
MOD021KM.A2011100.1245.061.2017322200305.hdf,68,20,0.00020324583600093494
MOD021KM.A2012299.0855.061.2017339085021.hdf,13,6,6.097375080028048e-05
MOD021KM.A2015124.1715.061.2017320075656.hdf,1,4,4.064916720018699e-05
MOD021KM.A2015034.1500.061.2017318222843.hdf,0,20,0.00020324583600093494
MOD021KM.A2015175.1045.061.2017320233539.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2014306.0100.061.2017314194527.hdf,23,1,1.0162291800046747e-05
MOD021KM.A2011302.1315.061.2017327062532.hdf,13,1,1.0162291800046747e-05
MOD021KM.A2010223.0740.061.2017255161928.hdf,10,1,1.0162291800046747e-05
MOD021KM.A2011097.0555.061.2017322195501.hdf,20,20,0.00020324583600093494
MOD021KM.A2014070.0820.061.2017309054437.hdf,82,1,1.0162291800046747e-05
MOD021KM.A2013038.0515.061.2017295062745.hdf,52,2,2.0324583600093494e-05
MOD021KM.A2014287.0320.061.2017316175634.hdf,44,8,8.129833440037398e-05
MOD021KM.A2016274.1730.061.2017327224600.hdf,25,1,1.0162291800046747e-05
MOD021KM.A2010069.1905.061.2017254124252.hdf,140,20,0.00020324583600093494
MOD021KM.A2005253.1935.061.2017187191919.hdf,0,100,0.0010162291800046746
MOD021KM.A2012165.1445.061.2017334034608.hdf,27,1,1.0162291800046747e-05
MOD021KM.A2009176.1535.061.2017299190651.hdf,15,1,1.0162291800046747e-05
MOD021KM.A2012290.1055.061.2017339015543.hdf,7,5,5.0811459000233734e-05
MOD021KM.A2011327.0825.061.2017328022458.hdf,0,3,3.048687540014024e-05
MOD021KM.A2006262.0425.061.2017196025206.hdf,0,1664,0.016910053555277787
MOD021KM.A2011097.1155.061.2017322195129.hdf,3,20,0.00020324583600093494
MOD021KM.A2012290.1235.061.2017339015852.hdf,8,20,0.00020324583600093494
MOD021KM.A2014070.2315.061.2017309055432.hdf,7,101,0.0010263914718047214
MOD021KM.A2003231.2025.061.2017195090149.hdf,88,28,0.0002845441704013089
MOD021KM.A2011203.1855.061.2017325070126.hdf,0,113,0.0011483389734052824
MOD021KM.A2008112.0720.061.2017255220729.hdf,0,1664,0.016910053555277787
MOD021KM.A2010363.0015.061.2017256223553.hdf,30,15360,0.15609280204871803
MOD021KM.A2016134.0230.061.2017326013129.hdf,95,1,1.0162291800046747e-05
MOD021KM.A2014298.1925.061.2017314195019.hdf,7,2,2.0324583600093494e-05
MOD021KM.A2007132.2220.061.2017246055007.hdf,0,1664,0.016910053555277787
MOD021KM.A2010333.0635.061.2017256161916.hdf,81,1,1.0162291800046747e-05
MOD021KM.A2009176.1515.061.2017299190359.hdf,0,36,0.0003658425048016829
MOD021KM.A2014287.0140.061.2017316180005.hdf,108,2,2.0324583600093494e-05
MOD021KM.A2008270.2210.061.2017257070156.hdf,14,40,0.0004064916720018699
MOD021KM.A2013017.1335.061.2017294142407.hdf,5,2,2.0324583600093494e-05
MOD021KM.A2015186.0915.061.2017321050228.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2014204.0930.061.2017313152710.hdf,82,4,4.064916720018699e-05
MOD021KM.A2011327.1635.061.2017328021638.hdf,98,1,1.0162291800046747e-05
MOD021KM.A2011066.1120.061.2017321103322.hdf,48,1,1.0162291800046747e-05
MOD021KM.A2015034.2145.061.2017318223914.hdf,49,1,1.0162291800046747e-05
MOD021KM.A2014358.1125.061.2017317043958.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2003231.1550.061.2017195085931.hdf,0,20,0.00020324583600093494
MOD021KM.A2013017.0845.061.2017294141614.hdf,17,2,2.0324583600093494e-05
MOD021KM.A2013017.1155.061.2017294141803.hdf,98,20,0.00020324583600093494
MOD021KM.A2015186.0400.061.2017321050308.hdf,83,7,7.113604260032723e-05
MOD021KM.A2011203.0935.061.2017325070114.hdf,7,3,3.048687540014024e-05
MOD021KM.A2014287.0345.061.2017316180341.hdf,1,20,0.00020324583600093494
MOD021KM.A2004209.2025.061.2017201234320.hdf,0,27,0.00027438187860126214
MOD021KM.A2013182.2040.061.2017299073818.hdf,0,20,0.00020324583600093494
MOD021KM.A2015192.0140.061.2017321064130.hdf,17,3,3.048687540014024e-05
MOD021KM.A2008347.1140.061.2017257095951.hdf,0,3,3.048687540014024e-05
MOD021KM.A2012165.2240.061.2017334034114.hdf,92,15,0.0001524343770007012
MOD021KM.A2012139.0715.061.2017333072152.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2011203.0920.061.2017325065759.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2003231.1900.061.2017195090542.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2010333.0810.061.2017256162010.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2015204.1500.061.2017321182333.hdf,0,24,0.00024389500320112193
MOD021KM.A2014204.0755.061.2017313152700.hdf,0,4,4.064916720018699e-05
MOD021KM.A2012290.1545.061.2017339015719.hdf,5,1,1.0162291800046747e-05
MOD021KM.A2003258.1355.061.2017195065546.hdf,20,1,1.0162291800046747e-05
MOD021KM.A2011100.1935.061.2017322200509.hdf,2,20,0.00020324583600093494
MOD021KM.A2015111.1900.061.2017320040338.hdf,4,20,0.00020324583600093494
MOD021KM.A2015164.0950.061.2017320222830.hdf,103,4,4.064916720018699e-05
MOD021KM.A2005253.0945.061.2017187191701.hdf,37,1,1.0162291800046747e-05
MOD021KM.A2014287.1020.061.2017316175958.hdf,66,1,1.0162291800046747e-05
MOD021KM.A2013182.1330.061.2017299074700.hdf,42,1,1.0162291800046747e-05
MOD021KM.A2011203.1800.061.2017325065655.hdf,29,20,0.00020324583600093494
MOD021KM.A2010223.1120.061.2017255161942.hdf,97,8,8.129833440037398e-05
MOD021KM.A2011100.2225.061.2017322200609.hdf,50,20,0.00020324583600093494
MOD021KM.A2010333.0200.061.2017256162650.hdf,4,20,0.00020324583600093494
MOD021KM.A2014204.2115.061.2017313152638.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015164.0415.061.2017320223218.hdf,21,1,1.0162291800046747e-05
MOD021KM.A2008112.1350.061.2017255220628.hdf,0,1664,0.016910053555277787
MOD021KM.A2015183.1325.061.2017321045320.hdf,66,69,0.0007011981342032256
MOD021KM.A2009176.2200.061.2017299200606.hdf,0,60,0.0006097375080028048
MOD021KM.A2014124.1915.061.2017311080512.hdf,21,14,0.00014227208520065446
MOD021KM.A2014204.0055.061.2017313153306.hdf,60,1,1.0162291800046747e-05
MOD021KM.A2014070.2300.061.2017309055434.hdf,62,20,0.00020324583600093494
MOD021KM.A2014298.1805.061.2017314195234.hdf,0,20,0.00020324583600093494
MOD021KM.A2009176.1720.061.2017299190636.hdf,2,12,0.00012194750160056096
MOD021KM.A2007158.0415.061.2017248163717.hdf,0,1664,0.016910053555277787
MOD021KM.A2010069.1225.061.2017254124040.hdf,1,20,0.00020324583600093494
MOD021KM.A2017223.0250.061.2017316201912.hdf,11,1,1.0162291800046747e-05
MOD021KM.A2006262.1545.061.2017196030339.hdf,0,1664,0.016910053555277787
MOD021KM.A2007198.0050.061.2017250194416.hdf,0,1664,0.016910053555277787
MOD021KM.A2006262.0055.061.2017196030754.hdf,0,1664,0.016910053555277787
MOD021KM.A2015111.2035.061.2017320040612.hdf,13,20,0.00020324583600093494
MOD021KM.A2008112.0835.061.2017255221109.hdf,0,1664,0.016910053555277787
MOD021KM.A2011062.1120.061.2017321065739.hdf,68,20,0.00020324583600093494
MOD021KM.A2013284.1005.061.2017304061132.hdf,0,20,0.00020324583600093494
MOD021KM.A2011062.2155.061.2017321065048.hdf,0,20,0.00020324583600093494
MOD021KM.A2007132.2235.061.2017246055614.hdf,0,1664,0.016910053555277787
MOD021KM.A2010305.0235.061.2017256103414.hdf,60,1,1.0162291800046747e-05
MOD021KM.A2005253.1150.061.2017187191753.hdf,79,2,2.0324583600093494e-05
MOD021KM.A2010069.1700.061.2017254124445.hdf,69,48,0.00048779000640224385
MOD021KM.A2017173.1530.061.2017315042954.hdf,7,17,0.0001727589606007947
MOD021KM.A2013182.1405.061.2017299074447.hdf,130,4,4.064916720018699e-05
MOD021KM.A2014204.0045.061.2017313153606.hdf,23,1,1.0162291800046747e-05
MOD021KM.A2014298.1555.061.2017314195449.hdf,146,20,0.00020324583600093494
MOD021KM.A2009202.0330.061.2017303184715.hdf,109,1,1.0162291800046747e-05
MOD021KM.A2015175.1745.061.2017320233210.hdf,41,1,1.0162291800046747e-05
MOD021KM.A2005253.1630.061.2017187190815.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2007158.0245.061.2017246073041.hdf,0,1664,0.016910053555277787
MOD021KM.A2009202.0645.061.2017303184730.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2004209.0255.061.2017201233534.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2014358.1025.061.2017317044642.hdf,6,2,2.0324583600093494e-05
MOD021KM.A2015175.2115.061.2017320233927.hdf,8,40,0.0004064916720018699
MOD021KM.A2006262.0910.061.2017196031224.hdf,0,1664,0.016910053555277787
MOD021KM.A2006262.1750.061.2017196024901.hdf,0,1664,0.016910053555277787
MOD021KM.A2013038.0040.061.2017295062324.hdf,107,2,2.0324583600093494e-05
MOD021KM.A2003231.1040.061.2017195085852.hdf,101,2,2.0324583600093494e-05
MOD021KM.A2015204.1655.061.2017321182250.hdf,10,20,0.00020324583600093494
MOD021KM.A2008112.1230.061.2017255220554.hdf,0,1664,0.016910053555277787
MOD021KM.A2015164.1630.061.2017320223340.hdf,15,1,1.0162291800046747e-05
MOD021KM.A2010305.1550.061.2017256104115.hdf,8,2,2.0324583600093494e-05
MOD021KM.A2013284.1115.061.2017304061104.hdf,68,2,2.0324583600093494e-05
MOD021KM.A2013182.2005.061.2017299074532.hdf,102,4,4.064916720018699e-05
MOD021KM.A2015192.2130.061.2017321065003.hdf,97,2,2.0324583600093494e-05
MOD021KM.A2003231.1035.061.2017195085855.hdf,131,2,2.0324583600093494e-05
MOD021KM.A2011062.0150.061.2017321065009.hdf,7,5,5.0811459000233734e-05
MOD021KM.A2007322.1900.061.2017250003705.hdf,0,1664,0.016910053555277787
MOD021KM.A2007158.1950.061.2017248163750.hdf,0,1664,0.016910053555277787
MOD021KM.A2006262.0050.061.2017196025229.hdf,0,1664,0.016910053555277787
MOD021KM.A2007322.1600.061.2017250003739.hdf,0,1664,0.016910053555277787
MOD021KM.A2012290.0905.061.2017339014506.hdf,108,35,0.0003556802130016361
MOD021KM.A2008112.0245.061.2017255220219.hdf,0,1664,0.016910053555277787
MOD021KM.A2009133.1805.061.2017298095453.hdf,1,20,0.00020324583600093494
MOD021KM.A2014287.1825.061.2017316175306.hdf,7,20,0.00020324583600093494
MOD021KM.A2015186.1540.061.2017321051518.hdf,3,4,4.064916720018699e-05
MOD021KM.A2008270.2035.061.2017257070307.hdf,62,1,1.0162291800046747e-05
MOD021KM.A2015175.0255.061.2017320232926.hdf,76,2,2.0324583600093494e-05
MOD021KM.A2008347.0555.061.2017257095950.hdf,0,20,0.00020324583600093494
MOD021KM.A2015175.1545.061.2017320233728.hdf,24,1,1.0162291800046747e-05
MOD021KM.A2011100.1925.061.2017322200418.hdf,10,1,1.0162291800046747e-05
MOD021KM.A2014358.1635.061.2017317045804.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2014306.1830.061.2017314192711.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2005253.1130.061.2017187192240.hdf,56,88,0.0008942816784041137
MOD021KM.A2007132.2340.061.2017246055645.hdf,0,1664,0.016910053555277787
MOD021KM.A2006262.0545.061.2017196025900.hdf,0,1664,0.016910053555277787
MOD021KM.A2003258.0840.061.2017195070026.hdf,0,20,0.00020324583600093494
MOD021KM.A2007158.1935.061.2017248163645.hdf,0,1664,0.016910053555277787
MOD021KM.A2008270.1050.061.2017257070229.hdf,75,1,1.0162291800046747e-05
MOD021KM.A2011062.0530.061.2017321065654.hdf,0,20,0.00020324583600093494
MOD021KM.A2011327.1825.061.2017328022318.hdf,2,20,0.00020324583600093494
MOD021KM.A2010327.1210.061.2017256151548.hdf,122,20,0.00020324583600093494
MOD021KM.A2005253.0150.061.2017187191106.hdf,27,5,5.0811459000233734e-05
MOD021KM.A2014306.1155.061.2017314193827.hdf,99,1,1.0162291800046747e-05
MOD021KM.A2014204.1750.061.2017313152408.hdf,37,20,0.00020324583600093494
MOD021KM.A2011060.0820.061.2017321054956.hdf,82,1,1.0162291800046747e-05
MOD021KM.A2011097.2200.061.2017322195355.hdf,44,253,0.0025710598254118267
MOD021KM.A2014124.1045.061.2017311080024.hdf,61,1,1.0162291800046747e-05
MOD021KM.A2011327.1820.061.2017328024445.hdf,6,2,2.0324583600093494e-05
MOD021KM.A2015192.0645.061.2017321064417.hdf,9,413,0.004197026513419307
MOD021KM.A2015183.0835.061.2017321055950.hdf,106,1,1.0162291800046747e-05
MOD021KM.A2008364.0915.061.2017257111558.hdf,1,20,0.00020324583600093494
MOD021KM.A2014204.1350.061.2017313152653.hdf,0,50,0.0005081145900023373
MOD021KM.A2011169.0640.061.2017323214233.hdf,3,40,0.0004064916720018699
MOD021KM.A2015175.0905.061.2017320233739.hdf,43,1,1.0162291800046747e-05
MOD021KM.A2012139.1720.061.2017333072239.hdf,76,14,0.00014227208520065446
MOD021KM.A2014070.1340.061.2017309061809.hdf,86,40,0.0004064916720018699
MOD021KM.A2011203.1735.061.2017325065651.hdf,12,1,1.0162291800046747e-05
MOD021KM.A2015204.0405.061.2017321183455.hdf,54,1,1.0162291800046747e-05
MOD021KM.A2012165.0805.061.2017334041127.hdf,17,2,2.0324583600093494e-05
MOD021KM.A2009176.0745.061.2017299190306.hdf,1,2,2.0324583600093494e-05
MOD021KM.A2013038.0025.061.2017295062318.hdf,32,8,8.129833440037398e-05
MOD021KM.A2004245.0715.061.2017202145725.hdf,6,18,0.00018292125240084144
MOD021KM.A2009133.2050.061.2017298094755.hdf,0,20,0.00020324583600093494
MOD021KM.A2004208.2210.061.2017202005023.hdf,60,1,1.0162291800046747e-05
MOD021KM.A2011302.0645.061.2017327062036.hdf,124,1,1.0162291800046747e-05
MOD021KM.A2012290.0910.061.2017339014429.hdf,41,3,3.048687540014024e-05
MOD021KM.A2015175.1710.061.2017320233732.hdf,0,13,0.0001321097934006077
MOD021KM.A2015204.0340.061.2017321182909.hdf,134,12,0.00012194750160056096
MOD021KM.A2007158.0120.061.2017246073826.hdf,0,1664,0.016910053555277787
MOD021KM.A2015175.2050.061.2017320233400.hdf,31,601,0.006107537371828095
MOD021KM.A2011302.0530.061.2017327062020.hdf,35,16,0.00016259666880074795
MOD021KM.A2012139.0415.061.2017333071238.hdf,51,1,1.0162291800046747e-05
MOD021KM.A2011062.1445.061.2017321060819.hdf,0,20,0.00020324583600093494
MOD021KM.A2017223.1420.061.2017316202136.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015164.1410.061.2017320223732.hdf,0,60,0.0006097375080028048
MOD021KM.A2014306.1215.061.2017314193824.hdf,0,20,0.00020324583600093494
MOD021KM.A2005305.1920.061.2017191005444.hdf,7,9,9.146062620042072e-05
MOD021KM.A2014070.1945.061.2017309060329.hdf,18,20,0.00020324583600093494
MOD021KM.A2010327.2035.061.2017256152134.hdf,2,20,0.00020324583600093494
MOD021KM.A2015192.2310.061.2017321065148.hdf,32,1,1.0162291800046747e-05
MOD021KM.A2014358.1340.061.2017317044929.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2004209.0800.061.2017201233627.hdf,2,20,0.00020324583600093494
MOD021KM.A2012165.0935.061.2017334033612.hdf,139,1,1.0162291800046747e-05
MOD021KM.A2016134.0725.061.2017326013018.hdf,52,2,2.0324583600093494e-05
MOD021KM.A2011062.0325.061.2017321061021.hdf,97,2,2.0324583600093494e-05
MOD021KM.A2014298.1110.061.2017314194807.hdf,15,2,2.0324583600093494e-05
MOD021KM.A2007158.2230.061.2017248163746.hdf,0,1664,0.016910053555277787
MOD021KM.A2013284.1820.061.2017304055152.hdf,32,3,3.048687540014024e-05
MOD021KM.A2015183.0825.061.2017321060300.hdf,40,12,0.00012194750160056096
MOD021KM.A2004208.2145.061.2017202005224.hdf,0,20,0.00020324583600093494
MOD021KM.A2017173.1410.061.2017315042757.hdf,5,178,0.0018088879404083208
MOD021KM.A2014124.0740.061.2017311090557.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2011066.1110.061.2017321103555.hdf,24,2,2.0324583600093494e-05
MOD021KM.A2015124.2135.061.2017320075716.hdf,0,3,3.048687540014024e-05
MOD021KM.A2005253.1930.061.2017187191921.hdf,28,52,0.0005284391736024308
MOD021KM.A2015164.0635.061.2017320222828.hdf,4,40,0.0004064916720018699
MOD021KM.A2009176.0050.061.2017299190045.hdf,0,40,0.0004064916720018699
MOD021KM.A2012139.1220.061.2017333071718.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2006262.0045.061.2017196025147.hdf,0,1664,0.016910053555277787
MOD021KM.A2012165.1310.061.2017334040645.hdf,52,2,2.0324583600093494e-05
MOD021KM.A2014070.0505.061.2017309063703.hdf,65,10,0.00010162291800046747
MOD021KM.A2005305.1430.061.2017191005251.hdf,62,4,4.064916720018699e-05
MOD021KM.A2008347.1345.061.2017257100012.hdf,22,6,6.097375080028048e-05
MOD021KM.A2004209.1430.061.2017201234016.hdf,0,60,0.0006097375080028048
MOD021KM.A2015111.1250.061.2017320035603.hdf,98,20,0.00020324583600093494
MOD021KM.A2015183.1515.061.2017321045240.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2012290.0045.061.2017339014056.hdf,0,20,0.00020324583600093494
MOD021KM.A2009176.1910.061.2017299190506.hdf,81,1,1.0162291800046747e-05
MOD021KM.A2007322.2240.061.2017250003939.hdf,0,1664,0.016910053555277787
MOD021KM.A2007158.0310.061.2017246073921.hdf,0,1664,0.016910053555277787
MOD021KM.A2007322.2105.061.2017250004044.hdf,0,1664,0.016910053555277787
MOD021KM.A2017173.1400.061.2017315043314.hdf,0,29,0.00029470646220135563
MOD021KM.A2015204.1335.061.2017321182356.hdf,62,4,4.064916720018699e-05
MOD021KM.A2014287.1615.061.2017316175002.hdf,5,1,1.0162291800046747e-05
MOD021KM.A2015186.2210.061.2017321051555.hdf,45,288,0.002926740038413463
MOD021KM.A2015034.0815.061.2017318222904.hdf,0,5,5.0811459000233734e-05
MOD021KM.A2011060.1510.061.2017321055041.hdf,5,4,4.064916720018699e-05
MOD021KM.A2007322.2230.061.2017250003822.hdf,0,1664,0.016910053555277787
MOD021KM.A2009202.0805.061.2017303184818.hdf,3,3,3.048687540014024e-05
MOD021KM.A2015034.1450.061.2017318222919.hdf,21,3,3.048687540014024e-05
MOD021KM.A2003231.1915.061.2017195090238.hdf,12,1,1.0162291800046747e-05
MOD021KM.A2015204.1525.061.2017321182149.hdf,13,7,7.113604260032723e-05
MOD021KM.A2014298.1600.061.2017314195235.hdf,3,40,0.0004064916720018699
MOD021KM.A2006262.1555.061.2017196030125.hdf,0,1664,0.016910053555277787
MOD021KM.A2011062.1700.061.2017321065447.hdf,71,1,1.0162291800046747e-05
MOD021KM.A2013182.1855.061.2017299074006.hdf,15,1,1.0162291800046747e-05
MOD021KM.A2014306.1520.061.2017314192927.hdf,40,1,1.0162291800046747e-05
MOD021KM.A2015192.0525.061.2017321064501.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2010333.0520.061.2017256162643.hdf,81,3,3.048687540014024e-05
MOD021KM.A2010084.1135.061.2017253161107.hdf,7,11,0.00011178520980051422
MOD021KM.A2012165.1945.061.2017334040549.hdf,38,2,2.0324583600093494e-05
MOD021KM.A2014287.1635.061.2017316175014.hdf,2,20,0.00020324583600093494
MOD021KM.A2007132.2055.061.2017246060137.hdf,0,1664,0.016910053555277787
MOD021KM.A2010223.0935.061.2017255161846.hdf,134,9,9.146062620042072e-05
MOD021KM.A2015111.1540.061.2017320040347.hdf,13,20,0.00020324583600093494
MOD021KM.A2014204.2105.061.2017313152121.hdf,73,1,1.0162291800046747e-05
MOD021KM.A2008270.2020.061.2017257070311.hdf,0,61,0.0006198997998028516
MOD021KM.A2015183.0640.061.2017321055936.hdf,2,6,6.097375080028048e-05
MOD021KM.A2004209.1120.061.2017201234328.hdf,77,1,1.0162291800046747e-05
MOD021KM.A2014204.0610.061.2017313152837.hdf,79,1,1.0162291800046747e-05
MOD021KM.A2007158.0950.061.2017246072845.hdf,0,1741,0.017692550023881384
MOD021KM.A2010084.2135.061.2017253160010.hdf,89,1,1.0162291800046747e-05
MOD021KM.A2014124.1220.061.2017311075712.hdf,120,1,1.0162291800046747e-05
MOD021KM.A2010223.2230.061.2017255163137.hdf,18,1,1.0162291800046747e-05
MOD021KM.A2015124.0345.061.2017320080621.hdf,6,1,1.0162291800046747e-05
MOD021KM.A2010333.1315.061.2017256162446.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2014070.1145.061.2017309053211.hdf,29,40,0.0004064916720018699
MOD021KM.A2011100.1610.061.2017322200513.hdf,5,6,6.097375080028048e-05
MOD021KM.A2011169.0005.061.2017323214108.hdf,99,2,2.0324583600093494e-05
MOD021KM.A2015183.1620.061.2017321055953.hdf,0,93,0.0009450931374043474
MOD021KM.A2012165.0755.061.2017334040520.hdf,0,452,0.00459335589362113
MOD021KM.A2012299.0210.061.2017339084527.hdf,47,1,1.0162291800046747e-05
MOD021KM.A2014204.1535.061.2017313153016.hdf,114,1,1.0162291800046747e-05
MOD021KM.A2010223.1240.061.2017255162036.hdf,0,40,0.0004064916720018699
MOD021KM.A2014298.0245.061.2017314195439.hdf,121,2,2.0324583600093494e-05
MOD021KM.A2010305.2245.061.2017256104344.hdf,89,2,2.0324583600093494e-05
MOD021KM.A2015183.0330.061.2017321060111.hdf,19,12,0.00012194750160056096
MOD021KM.A2014070.0315.061.2017309054853.hdf,51,1,1.0162291800046747e-05
MOD021KM.A2016134.1025.061.2017326013335.hdf,1,20,0.00020324583600093494
MOD021KM.A2015204.0645.061.2017321183635.hdf,0,27,0.00027438187860126214
MOD021KM.A2011302.2115.061.2017327062344.hdf,0,60,0.0006097375080028048
MOD021KM.A2006251.2105.061.2017196001854.hdf,0,1763,0.017916120443482415
MOD021KM.A2014204.0420.061.2017313153020.hdf,70,5,5.0811459000233734e-05
MOD021KM.A2014287.1755.061.2017316174938.hdf,24,20,0.00020324583600093494
MOD021KM.A2014124.1300.061.2017311080020.hdf,95,1,1.0162291800046747e-05
MOD021KM.A2015034.2115.061.2017318222858.hdf,0,20,0.00020324583600093494
MOD021KM.A2010223.0300.061.2017255161654.hdf,75,1,1.0162291800046747e-05
MOD021KM.A2006262.1755.061.2017196025039.hdf,0,1664,0.016910053555277787
MOD021KM.A2014070.0950.061.2017309053819.hdf,3,3,3.048687540014024e-05
MOD021KM.A2012139.1700.061.2017333071733.hdf,88,1,1.0162291800046747e-05
MOD021KM.A2016134.1015.061.2017326013503.hdf,129,20,0.00020324583600093494
MOD021KM.A2015192.0005.061.2017321064139.hdf,117,1127,0.011452902858652683
MOD021KM.A2015034.0520.061.2017319000140.hdf,4,1,1.0162291800046747e-05
